BUILDING,SURFACE,orientation,intersection,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE
B1100,srf0,west,0,364116.5145705303,10143315.168031557,2.5,-0.9385971410043633,0.34501508213183296,-0.0,6.415756780798759,walls
B1100,srf1,west,0,364116.51457053045,10143315.168031557,2.1538873605350943,-0.9385971410043633,0.34501508213183296,-0.0,3.4549907626443224,walls
B1100,srf2,west,0,364119.71227642155,10143323.867238525,1.3461126394649123,-0.9385971410043633,0.34501508213183296,-0.0,3.454990762238845,walls
B1100,srf3,west,0,364118.9744321368,10143321.859968202,1.3461126394649057,-0.9385971410043633,0.34501508213183296,-0.0,6.415756779653812,walls
B1100,srf4,west,0,364121.4342937439,10143328.551904848,2.8461126394649057,-0.9385971410043633,0.34501508213183296,-0.0,3.454990761181109,walls
B1100,srf5,west,0,364121.43429374264,10143328.551904848,2.5,-0.9385971410043633,0.34501508213183296,-0.0,6.415756777995616,walls
B1100,srf6,west,0,364118.97443213675,10143321.859968202,3.6538873605350877,-0.9385971410043633,0.34501508213183296,-0.0,6.415756779653803,walls
B1100,srf7,west,0,364119.71227642195,10143323.867238525,3.6538873605350943,-0.9385971410043633,0.34501508213183296,-0.0,3.454990762238854,walls
B1100,srf8,west,0,364125.6473035071,10143329.81672501,2.5,-0.9383801496975732,0.3456048244072415,-0.0,1.4840372492964522,walls
B1100,srf9,west,0,364125.64730350685,10143329.81672501,2.15388736053508,-0.9383801496975732,0.3456048244072415,-0.0,0.7991785167387987,walls
B1100,srf10,west,0,364126.3882334442,10143331.828484965,1.346112639464912,-0.9383801496975732,0.3456048244072415,-0.0,0.7991785165736209,walls
B1100,srf11,west,0,364126.2172699669,10143331.364287933,1.3461126394649199,-0.9383801496975732,0.3456048244072415,-0.0,1.4840372491243112,walls
B1100,srf12,west,0,364126.7872364251,10143332.911850857,2.1538873605350877,-0.9383801496975732,0.3456048244072415,-0.0,0.7991785167225472,walls
B1100,srf13,west,0,364126.7872364254,10143332.911850857,2.5,-0.9383801496975732,0.3456048244072415,-0.0,1.4840372492662803,walls
B1100,srf14,west,0,364126.2172699666,10143331.364287933,3.6538873605350877,-0.9383801496975732,0.3456048244072415,-0.0,1.4840372491243197,walls
B1100,srf15,west,0,364126.3882334442,10143331.828484965,3.6538873605350943,-0.9383801496975732,0.3456048244072415,-0.0,0.7991785165736209,walls
B1100,srf16,west,0,364116.5145705303,10143315.168031557,5.5,-0.9385971410043633,0.34501508213183296,-0.0,6.415756780798759,walls
B1100,srf17,west,0,364116.51457052934,10143315.168031557,5.153887360535094,-0.9385971410043633,0.34501508213183296,-0.0,3.454990762644323,walls
B1100,srf18,west,0,364119.71227642155,10143323.867238525,4.346112639464912,-0.9385971410043633,0.34501508213183296,-0.0,3.454990762238843,walls
B1100,srf19,west,0,364118.9744321368,10143321.859968202,4.346112639464906,-0.9385971410043633,0.34501508213183296,-0.0,6.4157567796538135,walls
B1100,srf20,west,0,364121.4342937439,10143328.551904848,5.846112639464906,-0.9385971410043633,0.34501508213183296,-0.0,3.454990761181109,walls
B1100,srf21,west,0,364121.43429374264,10143328.551904848,5.5,-0.9385971410043633,0.34501508213183296,-0.0,6.415756777995616,walls
B1100,srf22,west,0,364118.97443213675,10143321.859968202,6.653887360535088,-0.9385971410043633,0.34501508213183296,-0.0,6.415756779653803,walls
B1100,srf23,west,0,364119.71227642195,10143323.867238525,6.653887360535094,-0.9385971410043633,0.34501508213183296,-0.0,3.454990762238854,walls
B1100,srf24,west,0,364125.6473035071,10143329.81672501,5.5,-0.9383801496975732,0.3456048244072415,-0.0,1.4840372492964522,walls
B1100,srf25,west,0,364125.6473035075,10143329.81672501,5.153887360535094,-0.9383801496975732,0.3456048244072415,-0.0,0.7991785167387891,walls
