BUILDING,SURFACE,orientation,intersection,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE
B1000,srf0,west,0,363371.9397363974,10143283.799964426,2.5,-0.9401918410964878,0.3406454196603805,-0.0,12.15873228673189,walls
B1000,srf1,west,0,363371.93973639735,10143283.799964426,2.1538873605350943,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720955825,walls
B1000,srf2,west,0,363375.161861468,10143292.693128772,1.3461126394649057,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720678278,walls
B1000,srf3,west,0,363381.1451975103,10143309.207320383,2.153887360535088,-0.9401918410964878,0.3406454196603805,-0.0,6.547677719525193,walls
B1000,srf4,west,0,363376.542466955,10143296.503642404,1.3461126394649057,-0.9401918410964878,0.3406454196603805,-0.0,12.158732285781868,walls
B1000,srf5,west,0,363381.1451975101,10143309.207320383,2.5,-0.9401918410964878,0.3406454196603805,-0.0,12.15873228401578,walls
B1000,srf6,west,0,363376.54246695404,10143296.503642404,3.6538873605350877,-0.9401918410964878,0.3406454196603805,-0.0,12.158732285781866,walls
B1000,srf7,west,0,363377.9230724426,10143300.314156035,3.6538873605350943,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720678291,walls
B1000,srf8,west,0,363371.9397363974,10143283.799964426,5.5,-0.9401918410964878,0.3406454196603805,-0.0,12.15873228673189,walls
B1000,srf9,west,0,363371.93973639735,10143283.799964426,5.15388736053508,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720955825,walls
B1000,srf10,west,0,363375.161861468,10143292.693128772,4.346112639464906,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720678279,walls
B1000,srf11,west,0,363381.1451975097,10143309.207320383,5.153887360535088,-0.9401918410964878,0.3406454196603805,-0.0,6.547677719525191,walls
B1000,srf12,west,0,363376.542466955,10143296.503642404,4.346112639464906,-0.9401918410964878,0.3406454196603805,-0.0,12.158732285781868,walls
B1000,srf13,west,0,363381.1451975101,10143309.207320383,5.5,-0.9401918410964878,0.3406454196603805,-0.0,12.15873228401578,walls
B1000,srf14,west,0,363376.54246695404,10143296.503642404,6.653887360535087,-0.9401918410964878,0.3406454196603805,-0.0,12.158732285781866,walls
B1000,srf15,west,0,363377.9230724426,10143300.314156035,6.653887360535094,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720678291,walls
B1000,srf16,west,0,363371.93973639805,10143283.799964426,8.5,-0.9401918410964878,0.3406454196603805,-0.0,12.158732286612919,walls
B1000,srf17,west,0,363371.93973639735,10143283.799964426,8.153887360535094,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720955832,walls
B1000,srf18,west,0,363375.161861468,10143292.693128772,7.346112639464906,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720678279,walls
B1000,srf19,west,0,363381.1451975103,10143309.207320383,8.153887360535087,-0.9401918410964878,0.3406454196603805,-0.0,6.547677719525196,walls
B1000,srf20,west,0,363376.542466955,10143296.503642404,7.346112639464906,-0.9401918410964878,0.3406454196603805,-0.0,12.158732285781868,walls
B1000,srf21,west,0,363381.1451975101,10143309.207320383,8.5,-0.9401918410964878,0.3406454196603805,-0.0,12.158732284015784,walls
B1000,srf22,west,0,363376.54246695404,10143296.503642404,9.653887360535089,-0.9401918410964878,0.3406454196603805,-0.0,12.158732285781857,walls
B1000,srf23,west,0,363377.9230724426,10143300.314156035,9.653887360535094,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720678285,walls
B1000,srf24,west,0,363371.93973639805,10143283.799964426,11.5,-0.9401918410964878,0.3406454196603805,-0.0,12.158732286612919,walls
B1000,srf25,west,0,363371.9397363973,10143283.799964426,11.153887360535094,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720955827,walls
B1000,srf26,west,0,363377.92307244183,10143300.314156035,10.346112639464911,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720678276,walls
B1000,srf27,west,0,363381.1451975103,10143309.207320383,11.153887360535087,-0.9401918410964878,0.3406454196603805,-0.0,6.547677719525199,walls
B1000,srf28,west,0,363376.5424669546,10143296.503642404,10.34611263946492,-0.9401918410964878,0.3406454196603805,-0.0,12.15873228578185,walls
B1000,srf29,west,0,363381.1451975101,10143309.207320383,11.5,-0.9401918410964878,0.3406454196603805,-0.0,12.158732284015784,walls
B1000,srf30,west,0,363376.54246695404,10143296.503642404,12.653887360535089,-0.9401918410964878,0.3406454196603805,-0.0,12.158732285781857,walls
B1000,srf31,west,0,363377.9230724426,10143300.314156035,12.653887360535094,-0.9401918410964878,0.3406454196603805,-0.0,6.547677720678285,walls
