BUILDING,SURFACE,orientation,intersection,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE
B1300,srf35,west,0,363739.39789218566,10143872.814057954,8.153887360535087,-0.9378181096193599,0.34712705637845426,-0.0,13.400844062733217,walls
B1300,srf36,west,0,363729.79844281834,10143846.879642025,7.346112639464906,-0.9378181096193599,0.34712705637845426,-0.0,24.884742699005173,walls
B1300,srf37,west,0,363739.3978921864,10143872.814057954,8.5,-0.9378181096193599,0.34712705637845426,-0.0,24.884742700871826,walls
B1300,srf38,west,0,363729.79844281735,10143846.879642025,9.653887360535087,-0.9378181096193599,0.34712705637845426,-0.0,24.88474269900514,walls
B1300,srf39,west,0,363732.6778319787,10143854.658762809,9.653887360535094,-0.9378181096193599,0.34712705637845426,-0.0,13.400844062075748,walls
B1300,srf40,west,0,363773.3977913165,10143855.751265189,8.5,-0.9378047766065606,0.3471630754759483,-0.0,4.609861534411328,walls
B1300,srf41,west,0,363773.39779131656,10143855.751265189,8.846112639464913,-0.9378047766065606,0.3471630754759483,-0.0,2.4824864100623856,walls
B1300,srf42,west,0,363775.7097174431,10143861.996558879,7.346112639464912,-0.9378047766065606,0.3471630754759483,-0.0,2.482486410218222,walls
B1300,srf43,west,0,363776.9547277652,10143865.359752456,8.153887360535087,-0.9378047766065606,0.3471630754759483,-0.0,2.4824864100623847,walls
B1300,srf44,west,0,363775.1762595412,10143860.555508822,7.346112639464906,-0.9378047766065606,0.3471630754759483,-0.0,4.609861534520541,walls
B1300,srf45,west,0,363776.95472776546,10143865.359752456,8.5,-0.9378047766065606,0.3471630754759483,-0.0,4.6098615343647005,walls
B1300,srf46,west,0,363775.1762595412,10143860.555508822,9.653887360535089,-0.9378047766065606,0.3471630754759483,-0.0,4.609861534520535,walls
B1300,srf47,west,0,363775.7097174432,10143861.996558877,9.653887360535094,-0.9378047766065606,0.3471630754759483,-0.0,2.4824864102182342,walls
B1300,srf48,west,0,363720.19899344834,10143820.945226094,11.5,-0.9378181096193599,0.34712705637845426,-0.0,24.884742695631335,walls
B1300,srf49,west,0,363720.1989934485,10143820.945226094,11.846112639464911,-0.9378181096193599,0.34712705637845426,-0.0,13.400844059911137,walls
B1300,srf50,west,0,363732.67783197766,10143854.658762809,10.346112639464913,-0.9378181096193599,0.34712705637845426,-0.0,13.400844062075748,walls
B1300,srf51,west,0,363739.39789218566,10143872.814057954,11.153887360535087,-0.9378181096193599,0.34712705637845426,-0.0,13.400844062733224,walls
B1300,srf52,west,0,363729.79844281834,10143846.879642025,10.346112639464906,-0.9378181096193599,0.34712705637845426,-0.0,24.884742699005137,walls
B1300,srf53,west,0,363739.3978921864,10143872.814057954,11.5,-0.9378181096193599,0.34712705637845426,-0.0,24.884742700871826,walls
B1300,srf54,west,0,363729.79844281735,10143846.879642025,12.653887360535087,-0.9378181096193599,0.34712705637845426,-0.0,24.88474269900514,walls
B1300,srf55,west,0,363732.6778319787,10143854.658762809,12.653887360535094,-0.9378181096193599,0.34712705637845426,-0.0,13.400844062075748,walls
B1300,srf56,west,0,363773.3977913165,10143855.751265189,11.5,-0.9378047766065606,0.3471630754759483,-0.0,4.609861534411327,walls
B1300,srf57,west,0,363773.3977913166,10143855.751265189,11.846112639464913,-0.9378047766065606,0.3471630754759483,-0.0,2.482486410062385,walls
B1300,srf58,west,0,363775.7097174425,10143861.996558879,10.346112639464911,-0.9378047766065606,0.3471630754759483,-0.0,2.4824864102182205,walls
B1300,srf59,west,0,363776.95472776523,10143865.359752456,11.153887360535087,-0.9378047766065606,0.3471630754759483,-0.0,2.4824864100623865,walls
B1300,srf60,west,0,363775.1762595412,10143860.555508822,10.346112639464906,-0.9378047766065606,0.3471630754759483,-0.0,4.609861534520536,walls
B1300,srf61,west,0,363776.95472776546,10143865.359752456,11.5,-0.9378047766065606,0.3471630754759483,-0.0,4.6098615343647005,walls
B1300,srf62,west,0,363775.1762595412,10143860.555508822,12.653887360535089,-0.9378047766065606,0.3471630754759483,-0.0,4.609861534520535,walls
B1300,srf63,west,0,363775.7097174432,10143861.996558877,12.653887360535094,-0.9378047766065606,0.3471630754759483,-0.0,2.4824864102182342,walls
B1300,srf64,west,0,363720.19899344834,10143820.945226094,14.5,-0.9378181096193599,0.34712705637845426,-0.0,24.884742695631335,walls
B1300,srf65,west,0,363720.1989934485,10143820.945226094,14.846112639464911,-0.9378181096193599,0.34712705637845426,-0.0,13.400844059911137,walls
B1300,srf66,west,0,363732.67783197766,10143854.658762809,13.346112639464913,-0.9378181096193599,0.34712705637845426,-0.0,13.400844062075748,walls
B1300,srf67,west,0,363739.39789218566,10143872.814057954,14.153887360535087,-0.9378181096193599,0.34712705637845426,-0.0,13.400844062733224,walls
B1300,srf68,west,0,363729.79844281834,10143846.879642025,13.346112639464906,-0.9378181096193599,0.34712705637845426,-0.0,24.884742699005137,walls
B1300,srf69,west,0,363739.3978921864,10143872.814057954,14.5,-0.9378181096193599,0.34712705637845426,-0.0,24.884742700871826,walls
B1300,srf70,west,0,363729.79844281735,10143846.879642025,15.653887360535087,-0.9378181096193599,0.34712705637845426,-0.0,24.88474269900514,walls
B1300,srf71,west,0,363732.6778319787,10143854.658762809,15.65388736053508,-0.9378181096193599,0.34712705637845426,-0.0,13.400844062075748,walls
B1300,srf72,west,0,363773.3977913165,10143855.751265189,14.5,-0.9378047766065606,0.3471630754759483,-0.0,4.609861534411327,walls
B1300,srf73,west,0,363773.3977913166,10143855.751265189,14.846112639464913,-0.9378047766065606,0.3471630754759483,-0.0,2.482486410062384,walls
B1300,srf74,west,0,363775.7097174425,10143861.996558879,13.346112639464911,-0.9378047766065606,0.3471630754759483,-0.0,2.4824864102182205,walls
B1300,srf75,west,0,363776.95472776523,10143865.359752456,14.153887360535087,-0.9378047766065606,0.3471630754759483,-0.0,2.4824864100623856,walls
B1300,srf76,west,0,363775.1762595412,10143860.555508822,13.34611263946492,-0.9378047766065606,0.3471630754759483,-0.0,4.609861534520536,walls
B1300,srf77,west,0,363776.95472776546,10143865.359752456,14.5,-0.9378047766065606,0.3471630754759483,-0.0,4.6098615343647005,walls
B1300,srf78,west,0,363775.1762595412,10143860.555508822,15.653887360535089,-0.9378047766065606,0.3471630754759483,-0.0,4.609861534520535,walls
B1300,srf79,west,0,363775.7097174432,10143861.996558877,15.653887360535094,-0.9378047766065606,0.3471630754759483,-0.0,2.4824864102182342,walls
B1300,srf80,east,0,363779.8070927117,10143844.684406908,2.5,0.9378500893049129,-0.3470406460211355,-0.0,19.968305044237066,walls
B1300,srf81,east,0,363779.8070927119,10143844.684406906,2.846112639464912,0.9378500893049129,-0.3470406460211355,-0.0,10.7532613582678,walls
B1300,srf82,east,0,363769.7961704093,10143817.630675647,1.346112639464912,0.9378500893049129,-0.3470406460211355,-0.0,10.753261357519525,walls
B1300,srf83,east,0,363772.1061082384,10143823.873101203,1.3461126394649057,0.9378500893049129,-0.3470406460211355,-0.0,19.968305042944774,walls
B1300,srf84,east,0,363764.4051237624,10143803.0617955,2.8461126394649057,0.9378500893049129,-0.3470406460211355,-0.0,10.75326135679147,walls
B1300,srf85,east,0,363764.4051237639,10143803.0617955,2.5,0.9378500893049129,-0.3470406460211355,-0.0,19.968305041616723,walls
B1300,srf86,east,0,363772.1061082387,10143823.873101203,3.6538873605350877,0.9378500893049129,-0.3470406460211355,-0.0,19.968305042930787,walls
B1300,srf87,east,0,363769.7961704096,10143817.630675647,3.6538873605350943,0.9378500893049129,-0.3470406460211355,-0.0,10.753261357519527,walls
B1300,srf88,east,0,363770.8413198141,10143868.422023097,2.5,0.9376884607121649,-0.3474771224803885,-0.0,4.916434720604803,walls
B1300,srf89,east,0,363770.8413198126,10143868.422023097,2.15388736053508,0.9376884607121649,-0.3474771224803885,-0.0,2.647581123332156,walls
B1300,srf90,east,0,363768.3734114006,10143861.762219926,1.3461126394649123,0.9376884607121649,-0.3474771224803885,-0.0,2.647581124764246,walls
B1300,srf91,east,0,363767.0444020467,10143858.175806161,2.1538873605350877,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247266607,walls
B1300,srf92,east,0,363768.94286092994,10143863.298914628,1.3461126394649199,0.9376884607121649,-0.3474771224803885,-0.0,4.916434722513035,walls
B1300,srf93,east,0,363767.04440204724,10143858.175806161,2.5,0.9376884607121649,-0.3474771224803885,-0.0,4.9164347230729675,walls
B1300,srf94,east,0,363768.9428609303,10143863.298914628,3.6538873605350877,0.9376884607121649,-0.3474771224803885,-0.0,4.9164347225130465,walls
B1300,srf95,east,0,363768.3734114006,10143861.762219926,3.6538873605350943,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247502437,walls
B1300,srf96,east,0,363786.2074238703,10143861.976368405,2.5,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399578065,walls
B1300,srf97,east,0,363786.20742387127,10143861.976368405,2.1538873605350943,0.9378047905924335,-0.3471630376953774,-0.0,2.482486337477548,walls
B1300,srf98,east,0,363783.8954980637,10143855.731074806,1.3461126394649123,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863372557107,walls
B1300,srf99,east,0,363782.65048791503,10143852.367881276,2.1538873605350877,0.9378047905924335,-0.3471630376953774,-0.0,2.482486337477559,walls
B1300,srf100,east,0,363784.42895589274,10143857.17212484,1.3461126394649057,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399356214,walls
B1300,srf101,east,0,363782.65048791555,10143852.367881274,2.5,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399578059,walls
B1300,srf102,east,0,363784.42895589216,10143857.17212484,3.6538873605350877,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399356208,walls
B1300,srf103,east,0,363783.8954980647,10143855.731074804,3.65388736053508,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863372557133,walls
B1300,srf104,east,0,363779.8070927117,10143844.684406908,5.5,0.9378500893049129,-0.3470406460211355,-0.0,19.96830504423707,walls
B1300,srf105,east,0,363779.8070927119,10143844.684406906,5.846112639464912,0.9378500893049129,-0.3470406460211355,-0.0,10.7532613582678,walls
B1300,srf106,east,0,363769.7961704093,10143817.630675647,4.346112639464912,0.9378500893049129,-0.3470406460211355,-0.0,10.753261357519527,walls
B1300,srf107,east,0,363772.1061082384,10143823.873101203,4.34611263946492,0.9378500893049129,-0.3470406460211355,-0.0,19.968305042944774,walls
B1300,srf108,east,0,363764.4051237617,10143803.0617955,5.846112639464906,0.9378500893049129,-0.3470406460211355,-0.0,10.753261356791445,walls
B1300,srf109,east,0,363764.4051237639,10143803.0617955,5.5,0.9378500893049129,-0.3470406460211355,-0.0,19.968305041616723,walls
B1300,srf110,east,0,363772.1061082387,10143823.873101203,6.653887360535087,0.9378500893049129,-0.3470406460211355,-0.0,19.968305042930787,walls
B1300,srf111,east,0,363769.7961704096,10143817.630675647,6.65388736053508,0.9378500893049129,-0.3470406460211355,-0.0,10.753261357519527,walls
B1300,srf112,east,0,363770.8413198141,10143868.422023097,5.5,0.9376884607121649,-0.3474771224803885,-0.0,4.916434720604803,walls
B1300,srf113,east,0,363770.8413198126,10143868.422023097,5.153887360535094,0.9376884607121649,-0.3474771224803885,-0.0,2.647581123332156,walls
B1300,srf114,east,0,363768.3734114006,10143861.762219926,4.346112639464912,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247642467,walls
B1300,srf115,east,0,363767.0444020467,10143858.175806161,5.153887360535087,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247266607,walls
B1300,srf116,east,0,363768.94286092994,10143863.298914628,4.346112639464906,0.9376884607121649,-0.3474771224803885,-0.0,4.916434722513038,walls
B1300,srf117,east,0,363767.04440204724,10143858.175806161,5.5,0.9376884607121649,-0.3474771224803885,-0.0,4.9164347230729675,walls
B1300,srf118,east,0,363768.9428609303,10143863.298914628,6.653887360535088,0.9376884607121649,-0.3474771224803885,-0.0,4.9164347225130465,walls
B1300,srf119,east,0,363768.3734114006,10143861.762219926,6.65388736053508,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247502437,walls
B1300,srf120,east,0,363786.2074238703,10143861.976368405,5.5,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399578065,walls
B1300,srf121,east,0,363786.20742387127,10143861.976368405,5.153887360535094,0.9378047905924335,-0.3471630376953774,-0.0,2.482486337477548,walls
B1300,srf122,east,0,363783.8954980637,10143855.731074806,4.346112639464913,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863372557124,walls
B1300,srf123,east,0,363782.65048791503,10143852.367881276,5.153887360535087,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863374775585,walls
B1300,srf124,east,0,363784.42895589274,10143857.17212484,4.346112639464906,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399356216,walls
B1300,srf125,east,0,363782.65048791555,10143852.367881274,5.5,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399578059,walls
B1300,srf126,east,0,363784.42895589216,10143857.17212484,6.653887360535087,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399356208,walls
B1300,srf127,east,0,363783.8954980647,10143855.731074804,6.65388736053508,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863372557133,walls
B1300,srf128,east,0,363779.8070927117,10143844.684406908,8.5,0.9378500893049129,-0.3470406460211355,-0.0,19.96830504423707,walls
B1300,srf129,east,0,363779.8070927119,10143844.684406906,8.846112639464913,0.9378500893049129,-0.3470406460211355,-0.0,10.753261358267817,walls
B1300,srf130,east,0,363769.7961704093,10143817.630675647,7.346112639464912,0.9378500893049129,-0.3470406460211355,-0.0,10.753261357519527,walls
B1300,srf131,east,0,363772.1061082384,10143823.873101203,7.346112639464906,0.9378500893049129,-0.3470406460211355,-0.0,19.968305042944774,walls
B1300,srf132,east,0,363764.4051237624,10143803.0617955,8.846112639464906,0.9378500893049129,-0.3470406460211355,-0.0,10.753261356791473,walls
B1300,srf133,east,0,363764.4051237639,10143803.0617955,8.5,0.9378500893049129,-0.3470406460211355,-0.0,19.968305041616723,walls
B1300,srf134,east,0,363772.1061082387,10143823.873101203,9.653887360535087,0.9378500893049129,-0.3470406460211355,-0.0,19.968305042930762,walls
B1300,srf135,east,0,363769.7961704089,10143817.630675647,9.65388736053508,0.9378500893049129,-0.3470406460211355,-0.0,10.753261357519524,walls
B1300,srf136,east,0,363770.8413198141,10143868.422023097,8.5,0.9376884607121649,-0.3474771224803885,-0.0,4.916434720604801,walls
B1300,srf137,east,0,363770.8413198126,10143868.422023097,8.15388736053508,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811233321593,walls
B1300,srf138,east,0,363768.3734114006,10143861.762219926,7.346112639464912,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247642467,walls
B1300,srf139,east,0,363767.0444020474,10143858.17580616,8.153887360535089,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247266643,walls
B1300,srf140,east,0,363768.94286092994,10143863.298914628,7.346112639464906,0.9376884607121649,-0.3474771224803885,-0.0,4.916434722513038,walls
B1300,srf141,east,0,363767.0444020473,10143858.17580616,8.5,0.9376884607121649,-0.3474771224803885,-0.0,4.916434723072968,walls
B1300,srf142,east,0,363768.94286092964,10143863.298914628,9.653887360535087,0.9376884607121649,-0.3474771224803885,-0.0,4.916434722513038,walls
B1300,srf143,east,0,363768.37341140193,10143861.762219926,9.653887360535094,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247642427,walls
B1300,srf144,east,0,363786.2074238703,10143861.976368405,8.5,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399578064,walls
B1300,srf145,east,0,363786.2074238694,10143861.976368407,8.153887360535094,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863374775497,walls
B1300,srf146,east,0,363783.8954980637,10143855.731074806,7.346112639464913,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863372557124,walls
B1300,srf147,east,0,363782.6504879151,10143852.367881276,8.153887360535087,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863374775585,walls
B1300,srf148,east,0,363784.42895589274,10143857.17212484,7.346112639464906,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399356216,walls
B1300,srf149,east,0,363782.65048791614,10143852.367881274,8.5,0.9378047905924335,-0.3471630376953774,-0.0,4.60986139957806,walls
B1300,srf150,east,0,363784.4289558928,10143857.17212484,9.653887360535087,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399356202,walls
B1300,srf151,east,0,363783.89549806534,10143855.731074804,9.653887360535094,0.9378047905924335,-0.3471630376953774,-0.0,2.482486337255712,walls
B1300,srf152,east,0,363779.8070927117,10143844.684406908,11.5,0.9378500893049129,-0.3470406460211355,-0.0,19.968305044237066,walls
B1300,srf153,east,0,363779.8070927119,10143844.684406906,11.846112639464911,0.9378500893049129,-0.3470406460211355,-0.0,10.753261358267808,walls
B1300,srf154,east,0,363769.7961704093,10143817.630675647,10.346112639464911,0.9378500893049129,-0.3470406460211355,-0.0,10.75326135751952,walls
B1300,srf155,east,0,363772.1061082384,10143823.873101203,10.34611263946492,0.9378500893049129,-0.3470406460211355,-0.0,19.96830504294475,walls
B1300,srf156,east,0,363764.4051237624,10143803.0617955,11.846112639464906,0.9378500893049129,-0.3470406460211355,-0.0,10.753261356791477,walls
B1300,srf157,east,0,363764.4051237639,10143803.0617955,11.5,0.9378500893049129,-0.3470406460211355,-0.0,19.968305041616727,walls
B1300,srf158,east,0,363772.1061082387,10143823.873101203,12.653887360535087,0.9378500893049129,-0.3470406460211355,-0.0,19.96830504293076,walls
B1300,srf159,east,0,363769.7961704096,10143817.630675647,12.65388736053508,0.9378500893049129,-0.3470406460211355,-0.0,10.753261357519515,walls
B1300,srf160,east,0,363770.8413198141,10143868.422023097,11.5,0.9376884607121649,-0.3474771224803885,-0.0,4.916434720604801,walls
B1300,srf161,east,0,363770.8413198139,10143868.422023097,11.15388736053508,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811233321664,walls
B1300,srf162,east,0,363768.3734114,10143861.762219926,10.346112639464913,0.9376884607121649,-0.3474771224803885,-0.0,2.647581124764244,walls
B1300,srf163,east,0,363767.0444020467,10143858.175806161,11.153887360535089,0.9376884607121649,-0.3474771224803885,-0.0,2.647581124726665,walls
B1300,srf164,east,0,363768.94286092994,10143863.298914628,10.34611263946492,0.9376884607121649,-0.3474771224803885,-0.0,4.91643472251303,walls
B1300,srf165,east,0,363767.0444020473,10143858.17580616,11.5,0.9376884607121649,-0.3474771224803885,-0.0,4.916434723072968,walls
B1300,srf166,east,0,363768.94286092964,10143863.298914628,12.653887360535087,0.9376884607121649,-0.3474771224803885,-0.0,4.916434722513038,walls
B1300,srf167,east,0,363768.37341140193,10143861.762219926,12.65388736053508,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247642427,walls
B1300,srf168,east,0,363786.2074238703,10143861.976368405,11.5,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399578064,walls
B1300,srf169,east,0,363786.2074238694,10143861.976368407,11.15388736053508,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863374775488,walls
B1300,srf170,east,0,363783.89549806365,10143855.731074806,10.346112639464913,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863372557076,walls
B1300,srf171,east,0,363782.65048791503,10143852.367881276,11.153887360535087,0.9378047905924335,-0.3471630376953774,-0.0,2.48248633747756,walls
B1300,srf172,east,0,363784.4289558927,10143857.17212484,10.346112639464906,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399356199,walls
B1300,srf173,east,0,363782.65048791614,10143852.367881274,11.5,0.9378047905924335,-0.3471630376953774,-0.0,4.60986139957806,walls
B1300,srf174,east,0,363784.4289558928,10143857.17212484,12.653887360535087,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399356202,walls
B1300,srf175,east,0,363783.89549806534,10143855.731074804,12.65388736053508,0.9378047905924335,-0.3471630376953774,-0.0,2.482486337255712,walls
B1300,srf176,east,0,363779.8070927117,10143844.684406908,14.5,0.9378500893049129,-0.3470406460211355,-0.0,19.968305044237066,walls
B1300,srf177,east,0,363779.8070927119,10143844.684406906,14.846112639464911,0.9378500893049129,-0.3470406460211355,-0.0,10.75326135826781,walls
B1300,srf178,east,0,363769.7961704093,10143817.630675647,13.346112639464911,0.9378500893049129,-0.3470406460211355,-0.0,10.75326135751952,walls
B1300,srf179,east,0,363772.1061082384,10143823.873101203,13.346112639464906,0.9378500893049129,-0.3470406460211355,-0.0,19.96830504294475,walls
B1300,srf180,east,0,363764.4051237624,10143803.0617955,14.846112639464906,0.9378500893049129,-0.3470406460211355,-0.0,10.753261356791477,walls
B1300,srf181,east,0,363764.4051237639,10143803.0617955,14.5,0.9378500893049129,-0.3470406460211355,-0.0,19.968305041616727,walls
B1300,srf182,east,0,363772.1061082387,10143823.873101203,15.653887360535087,0.9378500893049129,-0.3470406460211355,-0.0,19.96830504293076,walls
B1300,srf183,east,0,363769.7961704096,10143817.630675647,15.65388736053508,0.9378500893049129,-0.3470406460211355,-0.0,10.753261357519515,walls
B1300,srf184,east,0,363770.8413198141,10143868.422023097,14.5,0.9376884607121649,-0.3474771224803885,-0.0,4.916434720604801,walls
B1300,srf185,east,0,363770.8413198139,10143868.422023097,14.153887360535094,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811233321664,walls
B1300,srf186,east,0,363768.3734114,10143861.762219926,13.346112639464913,0.9376884607121649,-0.3474771224803885,-0.0,2.647581124764244,walls
B1300,srf187,east,0,363767.0444020467,10143858.175806161,14.153887360535089,0.9376884607121649,-0.3474771224803885,-0.0,2.647581124726665,walls
B1300,srf188,east,0,363768.94286092994,10143863.298914628,13.346112639464906,0.9376884607121649,-0.3474771224803885,-0.0,4.91643472251303,walls
B1300,srf189,east,0,363767.0444020473,10143858.17580616,14.5,0.9376884607121649,-0.3474771224803885,-0.0,4.916434723072968,walls
B1300,srf190,east,0,363768.94286092964,10143863.298914628,15.653887360535087,0.9376884607121649,-0.3474771224803885,-0.0,4.916434722513038,walls
B1300,srf191,east,0,363768.37341140193,10143861.762219926,15.653887360535094,0.9376884607121649,-0.3474771224803885,-0.0,2.6475811247642427,walls
B1300,srf192,east,0,363786.2074238703,10143861.976368405,14.5,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399578064,walls
B1300,srf193,east,0,363786.2074238694,10143861.976368407,14.153887360535094,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863374775488,walls
B1300,srf194,east,0,363783.89549806365,10143855.731074806,13.346112639464913,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863372557084,walls
B1300,srf195,east,0,363782.65048791503,10143852.367881276,14.153887360535087,0.9378047905924335,-0.3471630376953774,-0.0,2.4824863374775603,walls
B1300,srf196,east,0,363784.4289558927,10143857.17212484,13.346112639464906,0.9378047905924335,-0.3471630376953774,-0.0,4.609861399356199,walls
